ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,ENTREZID,description
ENSMUSG00000018821,1649.505729727817,-2.5988369808531693,0.159966231828221,-16.246159899821347,2.378008286255756e-59,4.147008650401413e-55,Avpi1,69534,arginine vasopressin-induced 1 [Source:MGI Symbol;Acc:MGI:1916784]
ENSMUSG00000068874,554.697365741948,4.902812182135089,0.3127186118656554,15.67803129108717,2.137780117252742e-55,1.8640373732385284e-51,Selenbp1,20341,selenium binding protein 1 [Source:MGI Symbol;Acc:MGI:96825]
ENSMUSG00000015837,12357.812006630578,-2.2913255284190472,0.15515236082129155,-14.7682285740934,2.3480349923774125e-49,1.3649127410689899e-45,Sqstm1,18412,sequestosome 1 [Source:MGI Symbol;Acc:MGI:107931]
ENSMUSG00000036938,507.91067135263023,-6.35387154001998,0.4411833680734959,-14.401883660676665,5.035224072127337e-47,2.1952318148457157e-43,Try5,103964,trypsin 5 [Source:MGI Symbol;Acc:MGI:102756]
ENSMUSG00000045312,254.42071510564827,-4.013480572412356,0.292740562001167,-13.710025508512745,8.842674666384839e-43,3.084148070141704e-39,Lhfpl2,218454,lipoma HMGIC fusion partner-like 2 [Source:MGI Symbol;Acc:MGI:2145236]
ENSMUSG00000026483,5127.922788635009,-2.042732033376557,0.15147038689187176,-13.486015816641284,1.8904372024744655e-41,5.494555728992034e-38,Niban1,63913,niban apoptosis regulator 1 [Source:MGI Symbol;Acc:MGI:2137237]
ENSMUSG00000055013,205.44926620844305,-4.739577882236473,0.35696361725344883,-13.27748166242755,3.1273596335537964e-40,7.791146378506378e-37,Agap1,347722,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:MGI Symbol;Acc:MGI:2653690]"
ENSMUSG00000005413,2296.608848937918,-3.3164350088909034,0.25870516330359977,-12.819361494532478,1.2774816681741905e-37,2.7847503514112134e-34,Hmox1,15368,heme oxygenase 1 [Source:MGI Symbol;Acc:MGI:96163]
ENSMUSG00000045382,438.7675931431926,3.099058148178055,0.2558680325612006,12.111939569616993,9.130913988445363e-34,1.7692667671610963e-30,Cxcr4,12767,chemokine (C-X-C motif) receptor 4 [Source:MGI Symbol;Acc:MGI:109563]
ENSMUSG00000004558,1300.9711646609064,2.113407122082667,0.17553749311707964,12.039633724705588,2.1992995196500997e-33,3.835358432317809e-30,Ndrg2,29811,N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498]
ENSMUSG00000022696,174.15083593256043,3.410099472903355,0.2871162721122485,11.877067948173178,1.5573460579066433e-32,2.4689598094394501e-29,Sidt1,320007,"SID1 transmembrane family, member 1 [Source:MGI Symbol;Acc:MGI:2443155]"
ENSMUSG00000049154,125.1108672691941,6.185304811527994,0.5247773431089103,11.786531741032727,4.580168433493895e-32,6.656129775975003e-29,Fam183b,75429,"family with sequence similarity 183, member B [Source:MGI Symbol;Acc:MGI:1922679]"
ENSMUSG00000029095,213.0297800006433,6.272090909480723,0.5339438935396397,11.746722802468172,7.341100262396745e-32,9.847803651995141e-29,Ablim2,231148,actin-binding LIM protein 2 [Source:MGI Symbol;Acc:MGI:2385758]
ENSMUSG00000027605,425.7244769439846,3.050679827982015,0.26045904851058466,11.712704340383246,1.0972312358194115e-31,1.3667582515324799e-28,Acss2,60525,acyl-CoA synthetase short-chain family member 2 [Source:MGI Symbol;Acc:MGI:1890410]
ENSMUSG00000030352,283.7768374905859,5.3842594952354235,0.4627052305859459,11.636478559831875,2.6888982734807144e-31,3.126113132748678e-28,Tspan9,109246,tetraspanin 9 [Source:MGI Symbol;Acc:MGI:1924558]
ENSMUSG00000030785,199.22450830866876,-4.8304481412460305,0.41728503749211715,-11.575895867910868,5.459792090957151e-31,5.9508321421376105e-28,Cox6a2,12862,cytochrome c oxidase subunit 6A2 [Source:MGI Symbol;Acc:MGI:104649]
ENSMUSG00000044345,1861.2209019710842,-1.842438714473856,0.16245073486014186,-11.34152280726868,8.171009331924845e-30,8.38201363173161e-27,Marveld1,277010,MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol;Acc:MGI:2147570]
ENSMUSG00000045294,2018.2079976005236,2.496364257518531,0.22075835718199874,11.308130253299836,1.1961123176141343e-29,1.1588334837151604e-26,Insig1,231070,insulin induced gene 1 [Source:MGI Symbol;Acc:MGI:1916289]
ENSMUSG00000038539,1406.7126362503163,-2.8329879479696167,0.2527275401357933,-11.209652681490198,3.656252450123405e-29,3.3558624461948453e-26,Atf5,107503,activating transcription factor 5 [Source:MGI Symbol;Acc:MGI:2141857]
ENSMUSG00000020256,1336.9965557105131,-4.241165550571411,0.38032932309815737,-11.151297817436047,7.056949171057245e-29,6.153306829703365e-26,Aldh1l2,216188,"aldehyde dehydrogenase 1 family, member L2 [Source:MGI Symbol;Acc:MGI:2444680]"
ENSMUSG00000022468,510.0013091891557,5.4062232537571875,0.4878046424536281,11.082763022844983,1.5210487211902667e-28,1.20570766585623e-25,Endou,19011,"endonuclease, polyU-specific [Source:MGI Symbol;Acc:MGI:97746]"
ENSMUSG00000023832,1145.3741482340488,2.730998106697628,0.24639485521068227,11.083827640648025,1.5030644929645601e-28,1.20570766585623e-25,Acat2,110460,acetyl-Coenzyme A acetyltransferase 2 [Source:MGI Symbol;Acc:MGI:87871]
ENSMUSG00000030124,2295.064237211552,3.3646402601454097,0.30481348126947244,11.038357772538534,2.495523777655296e-28,1.8769695250691694e-25,Lag3,16768,lymphocyte-activation gene 3 [Source:MGI Symbol;Acc:MGI:106588]
ENSMUSG00000036606,825.9298721970564,2.026191317349297,0.18361071319059766,11.035256506225771,2.5831337004220463e-28,1.8769695250691694e-25,Plxnb2,140570,plexin B2 [Source:MGI Symbol;Acc:MGI:2154239]
ENSMUSG00000032715,3141.198939495206,-2.8883090873452253,0.26649270990666485,-10.838229264721024,2.268186732572713e-27,1.5821963371734216e-24,Trib3,228775,tribbles pseudokinase 3 [Source:MGI Symbol;Acc:MGI:1345675]
ENSMUSG00000025348,222.38867639570338,6.6417045768001,0.6171748904171495,10.761462723007027,5.233282546433997e-27,3.510123627971634e-24,Itga7,16404,integrin alpha 7 [Source:MGI Symbol;Acc:MGI:102700]
ENSMUSG00000020176,1027.9150995007685,-5.070344513449586,0.4731077474426839,-10.717103114156567,8.461199926688422e-27,5.464995019315533e-24,Grb10,14783,growth factor receptor bound protein 10 [Source:MGI Symbol;Acc:MGI:103232]
ENSMUSG00000022475,5796.027684309486,2.2950389754032683,0.21426882539040484,10.711026073072608,9.03547534585401e-27,5.6274876627267174e-24,Hdac7,56233,histone deacetylase 7 [Source:MGI Symbol;Acc:MGI:1891835]
ENSMUSG00000016756,523.6111389385416,2.868414619055718,0.2786915231568916,10.292435832147364,7.622331391980541e-25,4.58364955671547e-22,Cmah,12763,cytidine monophospho-N-acetylneuraminic acid hydroxylase [Source:MGI Symbol;Acc:MGI:103227]
ENSMUSG00000025151,180.7841090123564,3.9646637973785497,0.3878112179364761,10.223179768946153,1.5613354563822483e-24,9.07604300795001e-22,Maged1,94275,MAGE family member D1 [Source:MGI Symbol;Acc:MGI:1930187]
ENSMUSG00000024334,195.27977870391143,2.4584260257864905,0.24500845683665967,10.03404558980368,1.0799875789877957e-23,6.075452706441344e-21,H2-Oa,15001,"histocompatibility 2, O region alpha locus [Source:MGI Symbol;Acc:MGI:95924]"
ENSMUSG00000093930,3591.4429270852474,2.695924149074958,0.26932117411632756,10.010071276128148,1.3765333136340842e-23,7.501676392645248e-21,Hmgcs1,208715,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 [Source:MGI Symbol;Acc:MGI:107592]
ENSMUSG00000031349,1112.3185323140028,1.6989448999349737,0.1707663253263978,9.948945710974689,2.548689279311594e-23,1.3468664346034815e-20,Nsdhl,18194,NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438]
ENSMUSG00000019889,598.5176942374766,2.59527033889296,0.26096349858058254,9.94495534053231,2.6529299591102213e-23,1.360718986968328e-20,Ptprk,19272,"protein tyrosine phosphatase, receptor type, K [Source:MGI Symbol;Acc:MGI:103310]"
ENSMUSG00000017400,290.65525458735414,4.458431035979389,0.44993097217897565,9.90914453918921,3.7988482731586177e-23,1.892803286731804e-20,Stac2,217154,SH3 and cysteine rich domain 2 [Source:MGI Symbol;Acc:MGI:2144518]
ENSMUSG00000022707,735.4374540152965,1.8885894371912713,0.19172633463409713,9.850443554327457,6.824214038767455e-23,3.3057630172796014e-20,Gbe1,74185,"glucan (1,4-alpha-), branching enzyme 1 [Source:MGI Symbol;Acc:MGI:1921435]"
ENSMUSG00000026822,130.5467626226355,-7.334395097495383,0.7452499903572135,-9.841523237027964,7.457309278747628e-23,3.51481125708324e-20,Lcn2,16819,lipocalin 2 [Source:MGI Symbol;Acc:MGI:96757]
